,Sold Price,lat,lon,X,Y
R2062282,684000.0,49.274363,-123.12288629999999,1687.2077311112944,311.0455683025405
R2061423,1235000.0,49.2821013,-123.12586409999999,1471.2009217191003,1171.505269156102
R2061785,712000.0,49.2800899,-123.10843840000001,2735.2447992208563,947.8477937031629
R2063080,528800.0,49.284760399999996,-123.1310205,1097.1605187520788,1467.1836985961324
R2062173,636000.0,49.27889879999999,-123.11524920000001,2241.1957773223485,815.4035165760636
R2061743,615800.0,49.2761941,-123.1157455,2205.194642423993,514.6545984810435
R2061809,575000.0,49.2773752,-123.11823100000001,2024.8988116945247,645.9869263413443
R2061712,385000.0,49.284137,-123.14065409999999,398.34824158094426,1397.8647813264768
R2062339,1150000.0,49.275735600000004,-123.1316653,1050.3873336174406,463.67172461523853
R2061774,565500.0,49.2826264,-123.10623400000001,2895.1499005117325,1229.8937251368575
R2061636,460000.0,49.2789498,-123.1278804,1324.9404173938385,821.0744578356299
R2062022,543800.0,49.2792068,-123.1176206,2069.1766532070774,849.6515539830293
R2061749,799000.0,49.2749955,-123.1223163,1728.55499464574,381.37635940542543
R2061272,685800.0,49.279782,-123.106388,2883.9788854528765,913.6108757889916
R2061558,735000.0,49.2845739,-123.13915039999999,507.42522434794324,1446.4458447771347
R2062965,245000.0,49.280735899999996,-123.1358406,747.5150012726582,1019.6797163151197
R2061731,1700000.0,49.288919899999996,-123.12298659999999,1679.9320635103802,1929.698995974185
R2062175,647000.0,49.279855100000006,-123.1056374,2938.4267030120327,921.7392249276771
R2061324,490000.0,49.2781145,-123.1194851,1933.9275780124672,728.1933356095924
R2062973,363000.0,49.2753902,-123.13316499999999,941.6005070860713,425.2649969513628
R2062556,1360000.0,49.2726784,-123.1277632,1333.4419950884067,123.7265948766314
R2061790,430000.0,49.2782434,-123.1209497,1827.686872446506,742.5263616540745
R2061090,837000.0,49.288186700000004,-123.1287981,1258.371323102773,1848.1708757592846
R2061056,895000.0,49.2734047,-123.1198368,1908.4155910212482,204.4874700989894
R2061015,495000.0,49.2790779,-123.1200461,1893.2331660079305,835.318527938547
R2061780,1398000.0,49.27228179999999,-123.1201794,1883.5637094653912,79.62668696839052
R2061640,500000.0,49.2783621,-123.12694760000001,1392.604851472164,755.7251994469596
R2060686,618000.0,49.27634519999999,-123.1173369,2089.7559841977463,531.4561518958591
R2060364,550000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2060600,1385000.0,49.2792068,-123.1176206,2069.1766532070774,849.6515539830293
R2060617,1088000.0,49.277974799999996,-123.1169051,2121.0783498018563,712.6594043567466
R2060548,488000.0,49.2786404,-123.11000020000002,2621.953297135383,786.6707475319129
R2062483,650000.0,49.2781145,-123.1194851,1933.9275780124672,728.1933356095924
R2060973,778800.0,49.2788861,-123.1079385,2771.507074732,813.9913410085568
R2060918,770500.0,49.27877669999999,-123.1117008,2498.593373685827,801.8266160321194
R2060531,715000.0,49.288186700000004,-123.1287981,1258.371323102773,1848.1708757592846
R2060484,562000.0,49.2779282,-123.11874209999999,1987.8240987262982,707.4777207753931
R2060347,515000.0,49.2834276,-123.1048588,2994.9056142195664,1318.9831003650397
R2060444,595000.0,49.277791799999996,-123.12666840000001,1412.8577566978784,692.310732780812
R2060157,492000.0,49.27926,-123.1067054,2860.9549881793214,855.5671240809121
R2060011,944000.0,49.276877,-123.120883,1832.5252276699864,590.5896138867284
R2059740,751000.0,49.2797553,-123.11788490000002,2050.004579955656,910.6419712476508
R2060166,739000.0,49.274363,-123.12288629999999,1687.2077311112944,311.0455683025405
R2060119,585000.0,49.2777153,-123.1179345,2046.4066426387963,683.8043208926475
R2060467,730000.0,49.2795653,-123.1197933,1911.571040080757,889.5149351855894
R2059924,371000.0,49.2800848,-123.13675559999999,681.1417624411838,947.2806995769693
R2059979,418000.0,49.2791928,-123.1255773,1492.005123791171,848.0948250099854
R2060065,1998000.0,49.2730999,-123.1307301,1118.2258614379684,170.59525645749403
R2061613,680000.0,49.2794125,-123.119698,1918.4840123873919,872.5243503940592
R2059686,416000.0,49.2767332,-123.1282659,1296.97661021325,574.599783435633
R2059490,1780000.0,49.283755600000006,-123.1186196,1996.7101334325343,1355.4550363048124
R2060179,772500.0,49.2795653,-123.1197933,1911.571040080757,889.5149351855894
R2059558,742000.0,49.2821013,-123.12586409999999,1471.2009217191003,1171.505269156102
R2059216,729000.0,49.2788489,-123.107294,2818.25849815028,809.8548897372356
R2059718,1057500.0,49.2883765,-123.1178783,2050.4833377454243,1869.2756728357572
R2059987,632000.0,49.2786404,-123.11000020000002,2621.953297135383,786.6707475319129
R2059173,402000.0,49.2772308,-123.12467009999999,1557.8125579653838,629.9303789334824
R2060286,699900.0,49.2800899,-123.10843840000001,2735.2447992208563,947.8477937031629
R2060003,570000.0,49.278682,-123.1205503,1856.6589725437684,791.2964564806571
R2059547,1160000.0,49.2895195,-123.1281758,1303.5123794147003,1996.3714739903774
R2059948,1568000.0,49.2726784,-123.1277632,1333.4419950884067,123.7265948766314
R2059392,456000.0,49.2875111,-123.13431299999999,858.3256675459207,1773.0475833181097
R2059570,821500.0,49.27387299999999,-123.1194213,1938.555569966482,256.560054245214
R2059179,580000.0,49.28168059999999,-123.1241123,1598.2748449820351,1124.7255635152244
R2060110,1450000.0,49.2723966,-123.12710619999999,1381.1001567429007,92.3918645486146
R2060392,699000.0,49.2741295,-123.1128257,2416.9941864041957,285.08155293101163
R2060220,1450000.0,49.2889505,-123.1288375,1255.5132841843465,1933.1015607297668
R2059661,507500.0,49.2915866,-123.1327885,968.91146273572,2226.2225068578987
R2058395,970000.0,49.273969,-123.12362549999999,1633.5868588221877,267.23476720458376
R2058966,459000.0,49.27666439999999,-123.12264420000001,1704.7694372532703,566.9495724807858
R2058899,887800.0,49.2786076,-123.1101011,2614.634106100722,783.0235539380146
R2058863,860000.0,49.2903719,-123.1281461,1305.6667894619568,2091.1540294621345
R2059019,898000.0,49.2773752,-123.11823100000001,2024.8988116945247,645.9869263413443
R2058814,358000.0,49.288549700000004,-123.12815149999999,1305.275078544836,1888.534634131272
R2059220,380000.0,49.288139799999996,-123.1275746,1347.122861584377,1842.955833698758
R2058959,548000.0,49.2776554,-123.12115039999999,1813.128283339225,677.143744787021
R2058486,1100000.0,49.2732654,-123.12759650000001,1345.5342561954128,188.99801681732114
R2059401,388000.0,49.2775615,-123.13104299999999,1095.528389929368,666.7025411747535
R2058789,450000.0,49.2785351,-123.1198007,1911.034251045306,774.9619217560955
R2059159,869000.0,49.2797553,-123.11788490000002,2050.004579955656,910.6419712476508
R2059097,317000.0,49.2892117,-123.1410374,370.5440203295913,1962.1456755697905
R2058906,410000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2058645,1178000.0,49.2718464,-123.120703,1845.5822582599199,31.21241590885856
R2058597,570700.0,49.2794125,-123.119698,1918.4840123873919,872.5243503940592
R2058502,585000.0,49.2779939,-123.11554699999999,2219.593645603069,714.783227455984
R2058917,1120000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2058646,785000.0,49.2883076,-123.1253203,1510.6476619115633,1861.614342390486
R2060149,535000.0,49.2761771,-123.1287753,1260.0252136439035,512.7642847281181
R2058769,465000.0,49.28729200000001,-123.1238855,1614.7267035248153,1748.6847748908024
R2059706,313800.0,49.27683579999999,-123.13020729999998,1156.149281396726,586.0083829083718
R2058531,1360000.0,49.2732654,-123.12759650000001,1345.5342561954128,188.99801681732114
R2059183,812000.0,49.2856204,-123.12367240000002,1630.1847769607957,1562.8113355107832
R2059645,1440000.0,49.2730999,-123.1307301,1118.2258614379684,170.59525645749403
R2059389,1161000.0,49.2893935,-123.12581170000001,1475.0019683999728,1982.3609132337722
R2058624,438000.0,49.287127000000005,-123.1346811,831.624039989342,1730.3376119941572
R2058965,615000.0,49.2784446,-123.13082320000001,1111.4724750595383,764.8987808948871
R2058491,1300000.0,49.2875878,-123.126725,1408.7520459694401,1781.576234191073
R2059135,1900000.0,49.274470799999996,-123.1325081,989.2514148330511,323.0323813942674
R2058217,1480000.0,49.2821013,-123.12586409999999,1471.2009217191003,1171.505269156102
R2058078,600000.0,49.2773752,-123.11823100000001,2024.8988116945247,645.9869263413443
R2058189,820000.0,49.2915866,-123.1327885,968.91146273572,2226.2225068578987
R2057883,1058000.0,49.287849200000004,-123.12351640000001,1641.500870139013,1810.6425880166853
R2057991,715000.0,49.2918023,-123.13652739999999,697.6951756664859,2250.207252534937
R2057510,2275000.0,49.2830217,-123.1080219,2765.4573172257706,1273.8490796395613
R2058163,580000.0,49.288139799999996,-123.1275746,1347.122861584377,1842.955833698758
R2057400,1015000.0,49.2914286,-123.128949,1247.4251791242878,2208.6537084481706
R2057689,820000.0,49.27634519999999,-123.1173369,2089.7559841977463,531.4561518958591
R2057520,1620000.0,49.29008959999999,-123.1285915,1273.3578926575303,2059.7637016693557
R2057177,810888.0,49.28729200000001,-123.1238855,1614.7267035248153,1748.6847748908024
R2056937,750000.0,49.2836004,-123.12925109999999,1225.5111294519902,1338.197583688587
R2057078,790000.0,49.2889505,-123.1288375,1255.5132841843465,1933.1015607297668
R2057273,452000.0,49.282135499999995,-123.10636240000001,2885.83588535802,1175.3081356467517
R2057026,565000.0,49.2746419,-123.11231090000001,2454.337293890663,342.0578333434701
R2057132,630000.0,49.2785529,-123.11504009999999,2256.3636945257917,776.9411914505861
R2057053,601000.0,49.2768552,-123.1252236,1517.66218890072,588.1655644859925
R2058097,688900.0,49.27858459999999,-123.1107545,2567.237085059016,780.466070623746
R2058991,771000.0,49.2768552,-123.1252236,1517.66218890072,588.1655644859925
R2057967,740000.0,49.2732654,-123.12759650000001,1345.5342561954128,188.99801681732114
R2059365,1288000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2056640,1100000.0,49.2746419,-123.11231090000001,2454.337293890663,342.0578333434701
R2057068,828000.0,49.277586299999996,-123.1288892,1251.763014842673,669.4601753553709
R2056825,365000.0,49.2786905,-123.11642309999999,2156.042176159666,792.2416133571198
R2056598,955000.0,49.2768552,-123.1252236,1517.66218890072,588.1655644859925
R2056823,260000.0,49.281470500000005,-123.1356081,764.3803324509786,1101.3635094291417
R2056913,838000.0,49.2777641,-123.12778970000001,1331.5197100290354,689.2306333131074
R2057309,638000.0,49.2804843,-123.1169885,2115.0285922945964,991.7030727715072
R2056430,249000.0,49.278991999999995,-123.1339261,886.3910294080003,825.7668837395604
R2056065,460000.0,49.28924310000001,-123.14335439999999,202.47102101455403,1965.6371962669373
R2056084,359900.0,49.29030119999999,-123.14276890000001,244.9426399601317,2083.2925481473544
R2055916,763000.0,49.2794125,-123.119698,1918.4840123873919,872.5243503940592
R2056635,395000.0,49.28762529999999,-123.13968999999999,468.2831482020152,1785.746043939197
R2057041,235000.0,49.281470500000005,-123.1356081,764.3803324509786,1101.3635094291417
R2056709,823000.0,49.276672399999995,-123.11659070000002,2143.884629897401,567.8391318948568
R2056962,943000.0,49.288970899999995,-123.1237606,1623.786831973254,1935.3699372329613
R2056551,606500.0,49.2826264,-123.10623400000001,2895.1499005117325,1229.8937251368575
R2055998,617000.0,49.287849200000004,-123.12351640000001,1641.500870139013,1810.6425880166853
R2055764,1400000.0,49.277813099999996,-123.1320741,1020.7333663663968,694.6791847183661
R2055706,511000.0,49.2805221,-123.10984779999998,2633.0082497039043,995.9062409988047
R2056131,700000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2055680,1350000.0,49.2899261,-123.12694479999999,1392.8079608382386,2041.5833311646265
R2055667,1505000.0,49.28045170000001,-123.1198485,1907.566884032779,988.0781181639878
R2055657,671000.0,49.2834037,-123.1289615,1246.5184408891048,1316.3255416179918
R2056015,778000.0,49.2779282,-123.11874209999999,1987.8240987262982,707.4777207753931
R2056690,572500.0,49.274363,-123.12288629999999,1687.2077311112944,311.0455683025405
R2056605,470000.0,49.28729200000001,-123.1238855,1614.7267035248153,1748.6847748908024
R2055628,835000.0,49.28729200000001,-123.1238855,1614.7267035248153,1748.6847748908024
R2055736,360500.0,49.27709230000001,-123.13060759999999,1127.1118961452357,614.5298815941694
R2056239,927000.0,49.2760599,-123.12630259999999,1439.3925444208,499.7322393255689
R2055754,607000.0,49.2761941,-123.1157455,2205.194642423993,514.6545984810435
R2055811,670000.0,49.28934539999999,-123.14243629999999,269.06913092949185,1977.012437260503
R2055874,503000.0,49.2845951,-123.1098047,2636.13468313851,1448.8031772218942
R2055942,501000.0,49.2753902,-123.13316499999999,941.6005070860713,425.2649969513628
R2058132,677400.0,49.27858459999999,-123.1107545,2567.237085059016,780.466070623746
R2056043,1800000.0,49.274470799999996,-123.1325081,989.2514148330511,323.0323813942674
R2055885,565000.0,49.28168059999999,-123.1241123,1598.2748449820351,1124.7255635152244
R2056304,1598000.0,49.2906894,-123.14424369999999,137.96203599470653,2126.458418671927
R2056500,525000.0,49.278918100000006,-123.122014,1750.4835521310042,817.54957866168
R2057577,2267000.0,49.277813099999996,-123.1320741,1020.7333663663968,694.6791847183661
R2055449,1780000.0,49.2894498,-123.1305956,1127.9823648500628,1988.6211876035409
R2056841,568752.0,49.2749131,-123.13102679999999,1096.7035226827918,372.21389744950216
R2055053,1125666.0,49.288218,-123.12425139999999,1588.1846618985028,1851.651276962847
R2055377,820000.0,49.2755494,-123.1155367,2220.3407979079857,442.9672292738337
R2055407,458800.0,49.2826264,-123.10623400000001,2895.1499005117325,1229.8937251368575
R2055162,653000.0,49.2895949,-123.1268232,1401.628710391278,2004.7555714593834
R2055194,637000.0,49.27889879999999,-123.11524920000001,2241.1957773223485,815.4035165760636
R2055150,600000.0,49.2756765,-123.1179733,2043.5921271561779,457.100104450387
R2056036,898000.0,49.2804843,-123.1169885,2115.0285922945964,991.7030727715072
R2055457,463000.0,49.27858459999999,-123.1107545,2567.237085059016,780.466070623746
R2055461,570000.0,49.2861945,-123.13349850000002,917.408730963514,1626.6483428975873
R2055983,1680000.0,49.288218,-123.12425139999999,1588.1846618985028,1851.651276962847
R2056626,711000.0,49.288218,-123.12425139999999,1588.1846618985028,1851.651276962847
R2054882,521000.0,49.280890299999996,-123.10882859999998,2706.9400584664695,1036.84821298899
R2054702,978000.0,49.275724200000006,-123.12478840000001,1549.2311873036208,462.4041024516887
R2054823,530500.0,49.2792068,-123.1176206,2069.1766532070774,849.6515539830293
R2054834,620000.0,49.2915866,-123.1327885,968.91146273572,2226.2225068578987
R2055409,750000.0,49.2867514,-123.1265628,1420.5178813114915,1688.5727975458772
R2054476,864000.0,49.2861412,-123.1157307,2206.268220494895,1620.7216533077
R2056814,940000.0,49.27582879999999,-123.11717140000002,2101.7611984331356,474.0350917771552
R2054103,537500.0,49.2792068,-123.1176206,2069.1766532070774,849.6515539830293
R2054334,575000.0,49.27387299999999,-123.1194213,1938.555569966482,256.560054245214
R2054376,599000.0,49.2861412,-123.1157307,2206.268220494895,1620.7216533077
R2054566,530000.0,49.288139799999996,-123.1275746,1347.122861584377,1842.955833698758
R2054292,555000.0,49.2737016,-123.1281723,1303.7662661199743,237.5012438199984
R2054352,760000.0,49.2781145,-123.1194851,1933.9275780124672,728.1933356095924
R2054112,700000.0,49.2915866,-123.1327885,968.91146273572,2226.2225068578987
R2054498,608000.0,49.2768552,-123.1252236,1517.66218890072,588.1655644859925
R2054283,1300000.0,49.2807294,-123.10904309999998,2691.3804303469365,1018.9569492921747
R2054315,486500.0,49.2756765,-123.1179733,2043.5921271561779,457.100104450387
R2054158,594000.0,49.27889879999999,-123.11524920000001,2241.1957773223485,815.4035165760636
R2054305,465000.0,49.2761941,-123.1157455,2205.194642423993,514.6545984810435
R2053535,554500.0,49.2744365,-123.1278966,1323.7652846404146,319.21839541082346
R2054363,475000.0,49.2889719,-123.12753149999999,1350.2492950210444,1935.4811321601153
R2054141,688000.0,49.287849200000004,-123.12351640000001,1641.500870139013,1810.6425880166853
R2053575,783000.0,49.2849545,-123.1234576,1645.7661667997795,1488.7666338580239
R2055675,1618000.0,49.2804843,-123.1169885,2115.0285922945964,991.7030727715072
R2053508,456000.0,49.28408599999999,-123.113394,2375.770239269661,1392.1938400661202
R2054494,955000.0,49.2894498,-123.1305956,1127.9823648500628,1988.6211876035409
R2053925,333000.0,49.2892117,-123.1410374,370.5440203295913,1962.1456755697905
