,PicCount,List Price,Sold Price,Tot BR,Tot Baths,TotFlArea,Age,TotalPrkng,# Rms,Fireplaces,Gross Taxes,Taxes/TotFlArea,Strata Maint Fee,View_Score,Baths,GST Incl,Title to Land 0,Title to Land 1,Title to Land 2,Title to Land 3,Title to Land 4,Title to Land 5,Title to Land 6,District 21,District 16,District 11,District 10,District 15,District 18,District 26,District 20,District 13,District 22,District 17,District 14,District 27,District 8,District 7,District 9,District 6,District 3,District 31,District 12,District 25,District 4,District 32,District 5,District 23,District 19,District 2,DOM,Address_IsPH
R2120839,0.2548775529854951,0.30433098305209294,0.1736961014199029,-0.6576829802210812,-0.8076088499514855,-0.12302855035096832,-0.05519050298157526,-0.1270117087732673,0.789363730636503,1.5271178725774979,-0.016993222946750826,-0.010474474903570404,-0.22204234838830547,0.47734649572084153,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,28,0
R2120874,0.4253467916852937,-0.13153992242800683,-0.14499670065556913,-0.6576829802210812,-0.8076088499514855,-0.16427553077781493,-1.062735939425746,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,0.013753191950815506,0.014203477022147033,-0.5228914069687464,0.7946221241280065,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24,0
R2120859,-0.5974686405134979,-0.5952175842385754,-0.6621208700610521,-0.6576829802210812,-0.8076088499514855,-0.6970490279579168,-0.4427079785370256,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.0488785271831146,-0.013480716533172043,-0.3549896687465692,0.47734649572084153,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,23,0
R2120766,0.7662852690848909,0.10018304699256719,0.09552616883535316,0.8694335713973095,0.9478831840426758,0.09008084852107243,-0.4427079785370256,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.013079414985248554,-0.015097764210370434,-0.10440265240492809,-1.2676694605185659,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,0
R2120832,-0.2565301631139007,-0.6202436649359975,-0.6765522422305075,-0.6576829802210812,-0.8076088499514855,-0.6936117795890129,-0.4427079785370256,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.05341969553844589,-0.01791289541782578,-2.348898142932043,-0.7917560179078185,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,21,0
R2120597,0.7662852690848909,0.09809754026778203,0.06666342449644248,0.8694335713973095,0.9478831840426758,0.45442917562488405,0.33232697257387506,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.011485833250923652,-0.024703216527082756,0.19921865310954717,1.1118977525351714,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,0
R2120871,0.7662852690848909,-0.25180414355728475,-0.21474833280793662,0.8694335713973095,0.9478831840426758,0.3169392408687287,-0.7527219589813858,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.016993222946750826,-0.024462565906443537,-0.367103182523546,-0.15720476109348847,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,15,0
R2120868,0.7662852690848909,-0.133625429152792,-0.12094441370647692,0.8694335713973095,0.9478831840426758,-0.29832821716506636,-0.5977149687592057,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.012438385041553984,8.102516657580333e-05,-0.5314492127216356,1.7464490093495015,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0
R2121058,-2.4726302662112825,-0.7384223793404902,-0.7968136769759686,-0.6576829802210812,-0.8076088499514855,-0.8036037273939372,0.09981648724060486,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.05867239993677825,-0.018078729310328404,-0.4519580452000808,-0.15720476109348847,-0.818122021519067,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0
R2120889,0.7662852690848909,-0.015678437717719814,-0.03676140938465411,0.8694335713973095,0.9478831840426758,0.9493929407470432,1.1848654187958658,2.1666108729996862,1.4230140405260576,1.5271178725774979,0.000999501926265755,-0.02930388886160887,0.44106706498521,-0.9503938321114009,0.12911857754586636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0
R2120877,0.7662852690848909,-0.6874433260679639,-0.758330017857421,-0.6576829802210812,-0.8076088499514855,-0.2639557334760275,0.09981648724060486,-2.420634290546221,-1.1115871990321609,-0.6262828060694792,-0.03840261583615972,-0.021703901123795822,-0.19100523597465838,0.7946221241280065,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0
R2120660,-1.2793455953126924,-0.3908379252096292,-0.43843460143449436,0.8694335713973095,0.9478831840426758,0.2825667571796899,0.17731998235169494,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.03361971228320621,-0.034205300367356,0.3566943322102466,-1.4263072747221484,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,0
R2121142,-0.08606092441410211,1.4905208635160114,1.4785326684081563,-0.6576829802210812,0.9478831840426758,1.1693768363568917,0.254823477462785,-0.1270117087732673,0.15571342074694838,1.5271178725774979,0.03602376648175347,-0.016263638786848958,1.2670158526144049,-1.4263072747221484,0.12911857754586636,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,1
R2120346,0.7662852690848909,-0.8267088306897289,-0.9942853580567107,-0.6576829802210812,-0.8076088499514855,-0.3705104329120479,0.33232697257387506,-0.1270117087732673,-0.47793688914260624,1.5271178725774979,-0.07939759588291717,-0.05130580548061789,-0.3487822462638399,-1.4263072747221484,-0.818122021519067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31,0
R2120551,0.7662852690848909,-0.8267088306897289,-0.8844722367619352,-0.6576829802210812,-0.8076088499514855,-0.8311017143451682,-0.7527219589813858,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.06483233077618679,-0.02300518544873246,-0.45641774678961466,3.4914649655889094,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16,0
R2120349,0.7662852690848909,-0.6897605557621697,-0.7318725022134196,-2.184799531839472,-0.8076088499514855,-0.28801647205835473,0.09981648724060486,-0.1270117087732673,0.789363730636503,-0.6262828060694792,-0.04819648858982339,-0.028592239292135137,-0.688804359346942,-0.7917560179078185,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0
R2120353,0.7662852690848909,-0.24995035980192015,-0.337414996248307,0.8694335713973095,0.9478831840426758,-0.2639557334760275,-0.2877009883148455,-0.1270117087732673,1.4230140405260576,-0.6262828060694792,-0.03065845611233429,-0.015649679236223773,-0.5824947160504882,-0.7917560179078185,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,0
R2120305,0.7662852690848909,-0.8267088306897289,-0.6200293679001407,-0.6576829802210812,-0.8076088499514855,-0.3498869426986246,1.9599003699067663,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.047056879801033014,-0.025625019932603174,-0.17039418268248865,1.1118977525351714,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
R2120321,0.7662852690848909,-0.59707136799394,-0.6019901526883215,-0.6576829802210812,-0.8076088499514855,-0.7142352698024362,-0.4427079785370256,-0.1270117087732673,-0.47793688914260624,1.5271178725774979,-0.040648738714065984,-0.004863913090756219,-0.7374994794056354,1.1118977525351714,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
R2121037,-2.4726302662112825,-1.0118554832567677,-0.9868267438737972,-0.6576829802210812,-0.8076088499514855,-0.8998466817232459,0.8748514383515055,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.07823640359433912,-0.03386291249877561,-0.9170326015032181,-0.7917560179078185,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6,0
R2120377,0.7662852690848909,1.6042968415015133,1.6829771074754403,0.8694335713973095,0.9478831840426758,1.8258912748175333,0.254823477462785,-0.1270117087732673,0.15571342074694838,1.5271178725774979,0.05406613340428175,-0.021772623428375597,1.562019086138295,-0.15720476109348847,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2,0
R2120361,-0.5974686405134979,-0.8612355531333944,-0.8641600804334268,-0.6576829802210812,-0.8076088499514855,-0.9720288974702275,-0.9852324443146561,-2.420634290546221,-0.47793688914260624,1.5271178725774979,-0.0579889224435012,-0.008902354672708597,-0.7873999242182564,-0.15720476109348847,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,10,0
R2119989,0.7662852690848909,-0.6295125837128204,-0.6861731570101444,-0.6576829802210812,-0.8076088499514855,-0.7348587600158595,-0.4427079785370256,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.043640931234633626,-0.006691071324517186,-0.028708257858246662,-0.7917560179078185,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,17,0
R2119635,0.2548775529854951,-0.6225608946302031,-0.6981993004846905,-0.6576829802210812,-0.8076088499514855,-0.2708302302138353,-1.062735939425746,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.024964728868339996,-0.010930999012032542,-0.5092712372493594,0.16007086731367653,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,0
R2119828,0.7662852690848909,0.9109817169951557,0.8651993512063045,0.8694335713973095,2.703375218036837,1.3893607319667403,-0.7527219589813858,2.1666108729996862,1.4230140405260576,-0.6262828060694792,0.029696923243986748,-0.02415480740405875,0.8692586838181491,-1.4263072747221484,2.023599775675733,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0
R2120018,0.5958160303850923,-0.249486913863079,-0.256839834968848,0.8694335713973095,0.9478831840426758,0.10382984199668796,-0.4427079785370256,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.030639030962525363,-0.027532466895686704,-0.31406889335071214,0.16007086731367653,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0
R2119928,0.7662852690848909,-0.8542838640507772,-0.9146698830265205,-2.184799531839472,-0.8076088499514855,-1.0373366164794011,0.17731998235169494,-2.420634290546221,-1.7452375089217154,1.5271178725774979,-0.058163748791781544,-0.005366573306372136,-0.5959340870567861,-0.7917560179078185,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5,0
R2119786,0.5958160303850923,-0.4673065051184186,-0.4095718570955837,-0.6576829802210812,-0.8076088499514855,-0.28801647205835473,-1.062735939425746,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.020410610413136077,-0.006661524492653698,-0.6028044381541758,-0.6331182037042359,-0.818122021519067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,47,0
R2119438,-0.9384071179130952,-0.8060854864112978,-0.8725783808656091,-0.6576829802210812,-0.8076088499514855,-0.7623567469670905,-0.5977149687592057,-0.1270117087732673,0.15571342074694838,1.5271178725774979,-0.06914975018371897,-0.030128745401681322,-0.7032682563940788,-0.7917560179078185,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40,0
R2119390,0.7662852690848909,1.2543951576764465,1.1316986906022464,0.8694335713973095,0.9478831840426758,1.3790489868600286,-0.2877009883148455,-0.1270117087732673,0.789363730636503,1.5271178725774979,0.07228620447506205,-0.0037476443077973766,1.6700764503279442,-0.47448038950065347,1.0763591766107998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,33,0
R2119648,0.5958160303850923,-0.4116929924574808,-0.5048646127591921,-0.6576829802210812,-0.8076088499514855,-0.1883362693601421,0.09981648724060486,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.03635290280632149,-0.022692274146714406,-0.19100523597465838,0.16007086731367653,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,31,0
R2119691,-0.2565301631139007,0.12358706690404518,0.12438891317426383,-0.6576829802210812,0.9478831840426758,0.45442917562488405,0.254823477462785,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.014277299223465706,-0.026403387987823154,0.19921865310954717,1.7464490093495015,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
R2119391,-0.08606092441410211,0.3298205096883561,0.287944464428091,0.8694335713973095,0.9478831840426758,0.2550687702284588,-0.5977149687592057,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,0.0030492149561039657,-0.009734796334253651,-0.08276707307191979,-0.6331182037042359,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,63,0
R2119130,-1.9612225501118867,-0.9191662954885379,-0.9026437395519744,-0.6576829802210812,-0.8076088499514855,-1.2401342702447302,-1.2952464247590163,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.1506850178817064,-0.10948393153328188,-1.3102698024722437,-0.7917560179078185,-0.818122021519067,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,32,0
R2119357,0.2548775529854951,-0.9682915650056997,-1.0565783760261647,-0.6576829802210812,-0.8076088499514855,-0.954842655625708,0.254823477462785,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.07109370406459749,-0.023927550903851205,0.01396023843080614,0.47734649572084153,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0
R2119082,0.7662852690848909,1.9518812956323743,1.7791862552718092,0.8694335713973095,0.9478831840426758,1.3756117384911246,-0.13269399809266533,-0.1270117087732673,0.789363730636503,1.5271178725774979,0.07570287249145437,-0.0020389771915356385,0.85618091023803,-0.15720476109348847,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0
R2118981,0.4253467916852937,-0.13130819945858627,-0.09689212675738468,0.8694335713973095,0.9478831840426758,0.43036843704255684,-0.4427079785370256,-0.1270117087732673,1.4230140405260576,1.5271178725774979,-0.013349208732594759,-0.025214567131270717,0.24248981177556414,-0.7917560179078185,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0
R2119150,0.7662852690848909,-0.3862034658212177,-0.4336241440446759,-0.6576829802210812,-0.8076088499514855,-0.7932919822872255,-0.2101974932037554,-0.1270117087732673,-0.47793688914260624,-0.6262828060694792,-0.0358974909608011,0.003959058398208246,-0.9222757641828051,0.7946221241280065,-0.818122021519067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55,0
R2118822,0.7662852690848909,2.853283646678407,2.7412777332354983,0.8694335713973095,0.9478831840426758,1.5921583857320694,-0.5977149687592057,2.1666108729996862,1.4230140405260576,1.5271178725774979,0.20939466742641,0.0529808545503481,1.9348862987659368,2.0637246377566663,1.0763591766107998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19,0
R2118701,0.7662852690848909,-0.5949858612691549,-0.6289287140713048,-0.6576829802210812,-0.8076088499514855,-0.8242272176073605,-0.7527219589813858,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.04865118098535085,-0.007064149845609783,-0.8483290905293193,-0.7917560179078185,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,0
R2118682,0.7662852690848909,-0.5762163007460884,-0.6212319822475953,0.8694335713973095,-0.8076088499514855,-0.18146177262233434,0.09981648724060486,-0.1270117087732673,1.4230140405260576,1.5271178725774979,-0.03703566084960562,-0.023437305437231933,-0.22156021848673435,-0.7917560179078185,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,13,0
R2119062,0.08440831428569649,0.26030361886218384,0.26148694878408957,0.8694335713973095,-0.8076088499514855,-0.191773517729046,-0.5977149687592057,-0.1270117087732673,0.15571342074694838,-0.6262828060694792,-0.006971284545330508,-0.0002442096550932487,-0.13995973264580538,-1.4263072747221484,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,11,1
R2118783,0.7662852690848909,-0.25180414355728475,-0.29412087973994094,-0.6576829802210812,-0.8076088499514855,-0.4323809035523178,2.6574318259065772,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.05370315883565764,-0.028265689201263027,0.2984771465955221,0.7946221241280065,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10,0
R2118654,0.7662852690848909,-0.3190038046892512,-0.3975457136210376,-0.6576829802210812,-0.8076088499514855,-0.3498869426986246,6.7651170667943505,-0.1270117087732673,0.15571342074694838,1.5271178725774979,-0.03814433328870029,-0.018412727364605787,-0.09506138556198565,-0.15720476109348847,-0.818122021519067,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9,0
R2119091,0.7662852690848909,-0.8964574444853217,-0.897833282162156,-0.6576829802210812,-0.8076088499514855,-0.9720288974702275,0.7973479432404155,-0.1270117087732673,-1.1115871990321609,-0.6262828060694792,-0.07393121483668663,-0.02620082771085149,-0.8262113812947397,0.47734649572084153,-0.818122021519067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,0
R2119495,-2.4726302662112825,-0.712932852704227,-0.6140162961628677,-0.6576829802210812,-0.8076088499514855,-0.631741308948743,-0.05519050298157526,-0.1270117087732673,-1.1115871990321609,1.5271178725774979,-0.04409634308015401,-0.012002469705337774,-0.5409712782776671,0.47734649572084153,-0.818122021519067,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,7,0
