,PicCount,Status,List Price,Sold Price,List Date,Sold Date,DOM,Tot BR,Tot Baths,TotFlArea,Yr Blt,TotalPrkng,Sold Price per SqFt,Full Baths,Half Baths,Price Per SQFT
R2317758,6.0,A,699000.0,,10/19/2018,,24.0,1.0,1.0,677.0,1998.0,1.0,,1.0,0.0,1032.5
R2316698,16.0,A,1598000.0,,10/19/2018,,24.0,2.0,2.0,921.0,2008.0,1.0,,2.0,0.0,1735.07
R2316884,17.0,A,950000.0,,10/19/2018,,24.0,2.0,2.0,1044.0,1995.0,1.0,,2.0,0.0,909.96
R2316957,19.0,A,599000.0,,10/19/2018,,24.0,1.0,1.0,570.0,1996.0,1.0,,1.0,0.0,1050.88
R2316813,20.0,A,1238000.0,,10/19/2018,,24.0,2.0,2.0,1018.0,2002.0,1.0,,2.0,0.0,1216.11
R2316838,11.0,A,589000.0,,10/19/2018,,24.0,1.0,1.0,616.0,1995.0,1.0,,1.0,0.0,956.17
R2316440,20.0,A,1699000.0,,10/18/2018,,25.0,2.0,2.0,1276.0,2009.0,2.0,,1.0,1.0,1331.5
R2317395,20.0,A,879000.0,,10/18/2018,,25.0,2.0,2.0,830.0,1995.0,1.0,,2.0,0.0,1059.04
R2317516,20.0,A,758000.0,,10/18/2018,,25.0,1.0,1.0,503.0,2014.0,1.0,,1.0,0.0,1506.96
R2316522,20.0,A,1738000.0,,10/18/2018,,25.0,2.0,2.0,1143.0,2008.0,1.0,,2.0,0.0,1520.56
R2316801,5.0,A,999900.0,,10/18/2018,,25.0,1.0,1.0,671.0,2008.0,1.0,,1.0,0.0,1490.16
R2316969,3.0,A,449000.0,,10/18/2018,,25.0,1.0,1.0,694.0,1957.0,0.0,,1.0,0.0,646.97
R2317636,17.0,A,1680000.0,,10/18/2018,,25.0,2.0,2.0,803.0,2019.0,1.0,,2.0,0.0,2092.15
R2317175,8.0,T,849000.0,,10/18/2018,,18.0,2.0,1.0,816.0,2007.0,1.0,,1.0,0.0,1040.44
R2316614,20.0,A,974000.0,,10/18/2018,,25.0,2.0,2.0,1004.0,1995.0,2.0,,2.0,0.0,970.12
R2316729,20.0,A,879000.0,,10/18/2018,,25.0,2.0,2.0,1021.0,1986.0,1.0,,2.0,0.0,860.92
R2316882,11.0,A,1228000.0,,10/18/2018,,25.0,2.0,2.0,855.0,2002.0,1.0,,2.0,0.0,1436.26
R2316501,18.0,A,929000.0,,10/18/2018,,25.0,2.0,2.0,978.0,1979.0,1.0,,1.0,1.0,949.9
R2316639,10.0,A,938000.0,,10/18/2018,,25.0,2.0,2.0,938.0,1995.0,1.0,,2.0,0.0,1000.0
R2316409,17.0,A,798000.0,,10/18/2018,,25.0,2.0,1.0,883.0,1985.0,1.0,,1.0,0.0,903.74
R2316441,20.0,A,1785000.0,,10/18/2018,,25.0,2.0,3.0,1586.0,1993.0,2.0,,2.0,1.0,1125.47
R2316491,20.0,S,1499900.0,1487450.0,10/18/2018,10/19/2018,1.0,2.0,2.0,1009.0,2000.0,2.0,1474.18,2.0,0.0,1474.18
R2316173,7.0,A,720000.0,,10/17/2018,,26.0,1.0,1.0,576.0,2009.0,1.0,,1.0,0.0,1250.0
R2316212,14.0,A,649000.0,,10/17/2018,,26.0,1.0,1.0,594.0,2005.0,1.0,,1.0,0.0,1092.59
R2316238,20.0,A,759900.0,,10/17/2018,,26.0,1.0,1.0,602.0,2004.0,1.0,,1.0,0.0,1262.29
R2316282,20.0,A,1240000.0,,10/17/2018,,26.0,2.0,2.0,921.0,2008.0,1.0,,2.0,0.0,1346.36
R2316455,20.0,A,1288000.0,,10/17/2018,,26.0,2.0,2.0,1256.0,1994.0,2.0,,2.0,0.0,1025.48
R2316259,20.0,A,1149000.0,,10/17/2018,,26.0,2.0,2.0,883.0,2016.0,1.0,,2.0,0.0,1301.25
R2316566,19.0,A,998000.0,,10/17/2018,,26.0,2.0,2.0,860.0,2005.0,1.0,,2.0,0.0,1160.47
R2316256,20.0,A,848000.0,,10/17/2018,,26.0,1.0,1.0,719.0,1999.0,1.0,,1.0,0.0,1179.42
R2316030,20.0,A,1090000.0,,10/17/2018,,26.0,2.0,2.0,867.0,2010.0,1.0,,2.0,0.0,1257.21
R2316265,20.0,A,1498000.0,,10/17/2018,,26.0,2.0,2.0,932.0,1995.0,1.0,,2.0,0.0,1607.3
R2316210,15.0,A,1498000.0,,10/17/2018,,26.0,2.0,2.0,1241.0,1998.0,1.0,,2.0,0.0,1207.09
R2316597,4.0,A,1190000.0,,10/17/2018,,26.0,2.0,2.0,935.0,2014.0,,,2.0,0.0,1272.73
R2316264,20.0,A,1088000.0,,10/17/2018,,26.0,2.0,2.0,918.0,2005.0,1.0,,2.0,0.0,1185.19
R2316211,20.0,S,839000.0,820000.0,10/17/2018,10/25/2018,8.0,2.0,2.0,911.0,2000.0,1.0,900.11,2.0,0.0,900.11
R2316151,1.0,S,725000.0,700000.0,10/17/2018,10/24/2018,7.0,1.0,1.0,798.0,1989.0,1.0,877.19,1.0,0.0,877.19
R2316217,16.0,S,692000.0,683000.0,10/17/2018,10/21/2018,4.0,1.0,1.0,706.0,1986.0,1.0,967.42,1.0,0.0,967.42
R2316137,20.0,S,799000.0,788888.0,10/17/2018,10/19/2018,2.0,1.0,1.0,649.0,2014.0,1.0,1215.54,1.0,0.0,1215.54
R2315684,20.0,A,999000.0,,10/16/2018,,27.0,3.0,2.0,962.0,2000.0,1.0,,2.0,0.0,1038.46
R2315615,16.0,A,1399000.0,,10/16/2018,,27.0,2.0,2.0,1104.0,2011.0,1.0,,2.0,0.0,1267.21
R2315719,20.0,A,419000.0,,10/16/2018,,27.0,0.0,1.0,432.0,1969.0,,,1.0,0.0,969.91
R2315848,20.0,A,719800.0,,10/16/2018,,27.0,2.0,1.0,738.0,1976.0,1.0,,1.0,0.0,975.34
R2316333,20.0,A,1388000.0,,10/16/2018,,27.0,1.0,2.0,941.0,1995.0,2.0,,2.0,0.0,1475.03
R2316760,20.0,A,869000.0,,10/16/2018,,27.0,1.0,1.0,725.0,2003.0,1.0,,1.0,0.0,1198.62
R2316088,9.0,A,1630000.0,,10/16/2018,,27.0,2.0,1.0,847.0,2019.0,1.0,,1.0,0.0,1924.44
R2316335,20.0,A,719000.0,,10/16/2018,,27.0,2.0,1.0,745.0,2009.0,1.0,,1.0,0.0,965.1
R2315764,20.0,A,799000.0,,10/16/2018,,27.0,1.0,1.0,584.0,2002.0,1.0,,1.0,0.0,1368.15
R2315889,13.0,A,956000.0,,10/16/2018,,27.0,1.0,1.0,589.0,1996.0,1.0,,1.0,0.0,1623.09
R2316189,20.0,A,1190000.0,,10/16/2018,,27.0,2.0,2.0,1002.0,2009.0,1.0,,2.0,0.0,1187.62
R2315779,20.0,A,519000.0,,10/16/2018,,27.0,1.0,1.0,540.0,2012.0,0.0,,1.0,0.0,961.11
R2315967,17.0,A,699000.0,,10/16/2018,,27.0,1.0,1.0,588.0,1998.0,1.0,,1.0,0.0,1188.78
R2315590,20.0,A,2088000.0,,10/16/2018,,27.0,2.0,2.0,1248.0,2000.0,1.0,,2.0,0.0,1673.08
R2315552,20.0,A,659000.0,,10/16/2018,,27.0,1.0,1.0,564.0,2009.0,1.0,,1.0,0.0,1168.44
R2315787,20.0,A,929000.0,,10/16/2018,,27.0,1.0,1.0,720.0,2003.0,1.0,,1.0,0.0,1290.28
R2315696,19.0,S,618000.0,615000.0,10/16/2018,10/29/2018,13.0,1.0,1.0,640.0,1983.0,1.0,960.94,1.0,0.0,960.94
R2315765,18.0,S,1299000.0,1215000.0,10/16/2018,10/27/2018,11.0,2.0,2.0,945.0,2006.0,2.0,1285.71,2.0,0.0,1285.71
R2315723,18.0,S,420000.0,415000.0,10/16/2018,10/24/2018,8.0,1.0,1.0,533.0,1954.0,,778.61,1.0,0.0,778.61
R2315685,20.0,S,639000.0,642500.0,10/16/2018,10/19/2018,3.0,1.0,1.0,698.0,1999.0,1.0,920.49,1.0,0.0,920.49
R2316213,17.0,S,669900.0,662000.0,10/16/2018,10/17/2018,1.0,1.0,1.0,788.0,1990.0,1.0,840.1,1.0,0.0,840.1
R2315109,20.0,A,948000.0,,10/15/2018,,28.0,2.0,2.0,1087.0,1965.0,1.0,,2.0,0.0,872.13
R2315859,20.0,C,2050000.0,,10/15/2018,,23.0,2.0,2.0,1253.0,2005.0,1.0,,2.0,0.0,1636.07
R2315959,5.0,A,699000.0,,10/15/2018,,28.0,1.0,1.0,563.0,2006.0,1.0,,1.0,0.0,1241.56
R2315069,15.0,A,618000.0,,10/15/2018,,28.0,1.0,1.0,474.0,2014.0,,,1.0,0.0,1303.8
R2316138,16.0,A,699900.0,,10/15/2018,,28.0,1.0,1.0,613.0,1999.0,1.0,,1.0,0.0,1141.76
R2315271,18.0,A,609000.0,,10/15/2018,,28.0,1.0,1.0,507.0,2007.0,,,1.0,0.0,1201.18
R2315607,20.0,A,1198000.0,,10/15/2018,,28.0,2.0,2.0,1027.0,1998.0,1.0,,2.0,0.0,1166.5
R2315125,19.0,A,2399000.0,,10/15/2018,,28.0,2.0,2.0,1204.0,1995.0,,,2.0,0.0,1992.52
R2315099,20.0,A,969000.0,,10/15/2018,,28.0,1.0,1.0,717.0,2000.0,1.0,,1.0,0.0,1351.46
R2315484,20.0,A,689000.0,,10/15/2018,,28.0,1.0,1.0,555.0,2011.0,1.0,,1.0,0.0,1241.44
R2315567,20.0,A,749000.0,,10/15/2018,,28.0,1.0,1.0,606.0,2005.0,1.0,,1.0,0.0,1235.97
R2315463,20.0,A,850000.0,,10/15/2018,,28.0,1.0,1.0,863.0,1996.0,1.0,,1.0,0.0,984.94
R2315214,19.0,A,685000.0,,10/15/2018,,28.0,1.0,1.0,735.0,2008.0,,,1.0,0.0,931.97
R2315496,20.0,A,880000.0,,10/15/2018,,28.0,2.0,2.0,886.0,2000.0,1.0,,2.0,0.0,993.23
R2315143,20.0,A,704900.0,,10/15/2018,,28.0,1.0,1.0,630.0,2009.0,1.0,,1.0,0.0,1118.89
R2315793,8.0,A,660000.0,,10/15/2018,,28.0,1.0,1.0,592.0,2019.0,1.0,,1.0,0.0,1114.86
R2315458,14.0,A,688000.0,,10/15/2018,,28.0,1.0,1.0,578.0,2007.0,1.0,,1.0,0.0,1190.31
R2315459,20.0,A,745000.0,,10/15/2018,,28.0,1.0,1.0,570.0,2002.0,1.0,,1.0,0.0,1307.02
R2315180,18.0,A,699900.0,,10/15/2018,,28.0,1.0,1.0,738.0,1987.0,1.0,,1.0,0.0,948.37
R2315349,19.0,A,414900.0,,10/15/2018,,28.0,1.0,1.0,585.0,1968.0,1.0,,1.0,0.0,709.23
R2315373,7.0,A,633880.0,,10/15/2018,,28.0,1.0,1.0,584.0,2007.0,1.0,,1.0,0.0,1085.41
R2315716,20.0,A,1475000.0,,10/15/2018,,28.0,2.0,2.0,979.0,1997.0,1.0,,2.0,0.0,1506.64
R2315916,20.0,T,675000.0,,10/15/2018,,16.0,1.0,1.0,529.0,1999.0,1.0,,1.0,0.0,1275.99
R2315309,20.0,A,849800.0,,10/15/2018,,28.0,2.0,2.0,1014.0,1987.0,1.0,,2.0,0.0,838.07
R2315282,20.0,A,888000.0,,10/15/2018,,28.0,2.0,1.0,988.0,2009.0,1.0,,1.0,0.0,898.79
R2315824,19.0,A,649999.0,,10/15/2018,,28.0,1.0,1.0,614.0,1998.0,1.0,,1.0,0.0,1058.63
R2316658,20.0,A,1178000.0,,10/15/2018,,28.0,3.0,2.0,1105.0,1994.0,1.0,,2.0,0.0,1066.06
R2315089,18.0,A,599999.0,,10/15/2018,,28.0,1.0,1.0,706.0,1994.0,1.0,,1.0,0.0,849.86
R2315336,19.0,S,840000.0,810000.0,10/15/2018,10/31/2018,16.0,2.0,2.0,976.0,1989.0,1.0,829.92,2.0,0.0,829.92
R2316104,5.0,S,665000.0,660000.0,10/15/2018,10/27/2018,12.0,1.0,1.0,620.0,1997.0,1.0,1064.52,1.0,0.0,1064.52
R2315150,19.0,S,1598000.0,1585000.0,10/15/2018,10/24/2018,9.0,3.0,2.0,1469.0,1993.0,2.0,1078.97,2.0,0.0,1078.97
R2316132,5.0,S,665000.0,660000.0,10/15/2018,10/24/2018,9.0,1.0,1.0,565.0,1997.0,1.0,1168.14,1.0,0.0,1168.14
R2315055,20.0,S,719000.0,710000.0,10/15/2018,10/23/2018,8.0,1.0,1.0,823.0,1989.0,1.0,862.7,1.0,0.0,862.7
R2315080,20.0,S,688000.0,680000.0,10/15/2018,10/23/2018,8.0,1.0,1.0,565.0,2014.0,1.0,1203.54,1.0,0.0,1203.54
R2315088,20.0,S,614990.0,609000.0,10/15/2018,10/18/2018,3.0,1.0,1.0,581.0,1969.0,,1048.19,1.0,0.0,1048.19
R2316180,17.0,A,1145000.0,,10/14/2018,,29.0,2.0,2.0,1161.0,1987.0,1.0,,2.0,0.0,986.22
R2315507,20.0,T,1499000.0,,10/13/2018,,16.0,2.0,2.0,1136.0,2003.0,1.0,,1.0,1.0,1319.54
R2314978,20.0,A,749000.0,,10/12/2018,,31.0,1.0,1.0,647.0,2010.0,1.0,,1.0,0.0,1157.65
R2315462,18.0,A,1578800.0,,10/12/2018,,31.0,2.0,2.0,1169.0,2003.0,2.0,,2.0,0.0,1350.56
R2314739,12.0,A,759000.0,,10/12/2018,,31.0,1.0,1.0,676.0,2002.0,1.0,,1.0,0.0,1122.78
R2314320,20.0,A,369000.0,,10/11/2018,,32.0,1.0,1.0,441.0,1968.0,1.0,,1.0,0.0,836.73
R2314349,13.0,A,1035000.0,,10/11/2018,,32.0,1.0,1.0,945.0,2011.0,1.0,,1.0,0.0,1095.24
R2314504,15.0,A,879000.0,,10/11/2018,,32.0,2.0,2.0,800.0,2008.0,1.0,,2.0,0.0,1098.75
R2315385,20.0,A,1403000.0,,10/11/2018,,32.0,3.0,3.0,1831.0,1928.0,,,3.0,0.0,766.25
R2314404,20.0,C,2148000.0,,10/11/2018,,8.0,2.0,2.0,1180.0,2006.0,2.0,,2.0,0.0,1820.34
R2314963,12.0,A,788888.0,,10/11/2018,,32.0,1.0,1.0,598.0,2011.0,1.0,,1.0,0.0,1319.21
R2314603,16.0,A,750000.0,,10/11/2018,,32.0,2.0,1.0,738.0,1976.0,1.0,,1.0,0.0,1016.26
R2314593,16.0,A,729000.0,,10/11/2018,,32.0,1.0,1.0,583.0,2007.0,1.0,,1.0,0.0,1250.43
R2314802,14.0,A,1449000.0,,10/11/2018,,32.0,2.0,2.0,1330.0,1992.0,2.0,,2.0,0.0,1089.47
R2315445,15.0,A,998800.0,,10/11/2018,,32.0,1.0,1.0,802.0,1997.0,1.0,,1.0,0.0,1245.39
R2314601,20.0,S,729900.0,698000.0,10/11/2018,11/4/2018,24.0,2.0,2.0,786.0,1995.0,1.0,888.04,2.0,0.0,888.04
R2314319,14.0,S,679000.0,663000.0,10/11/2018,10/18/2018,7.0,1.0,1.0,576.0,2011.0,1.0,1151.04,1.0,0.0,1151.04
R2314251,20.0,S,728000.0,720000.0,10/11/2018,10/17/2018,6.0,1.0,1.0,671.0,2011.0,1.0,1073.03,1.0,0.0,1073.03
R2314194,17.0,A,773000.0,,10/10/2018,,33.0,2.0,1.0,970.0,1995.0,1.0,,1.0,0.0,796.91
R2313854,20.0,C,980000.0,,10/10/2018,,28.0,2.0,2.0,1007.0,1995.0,1.0,,2.0,0.0,973.19
R2313809,18.0,A,639000.0,,10/10/2018,,33.0,1.0,1.0,556.0,1997.0,0.0,,1.0,0.0,1149.28
R2314673,12.0,A,1490000.0,,10/10/2018,,33.0,2.0,2.0,1080.0,2014.0,1.0,,2.0,0.0,1379.63
R2314568,17.0,A,1318000.0,,10/10/2018,,33.0,2.0,2.0,1008.0,1997.0,1.0,,2.0,0.0,1307.54
R2314904,17.0,A,950000.0,,10/10/2018,,33.0,2.0,2.0,1189.0,1987.0,1.0,,2.0,0.0,798.99
R2314209,10.0,A,739000.0,,10/10/2018,,33.0,1.0,1.0,570.0,2016.0,1.0,,1.0,0.0,1296.49
R2314181,13.0,A,728000.0,,10/10/2018,,33.0,2.0,1.0,822.0,1983.0,1.0,,1.0,0.0,885.64
R2314063,11.0,A,681900.0,,10/10/2018,,33.0,1.0,1.0,620.0,2007.0,1.0,,1.0,0.0,1099.84
R2314117,20.0,A,1198000.0,,10/10/2018,,33.0,2.0,2.0,966.0,2014.0,1.0,,2.0,0.0,1240.17
R2314143,20.0,A,1950000.0,,10/10/2018,,33.0,2.0,2.0,1295.0,1999.0,2.0,,2.0,0.0,1505.79
R2314558,4.0,A,667500.0,,10/10/2018,,33.0,1.0,1.0,527.0,2019.0,,,1.0,0.0,1266.6
R2313987,20.0,T,748000.0,,10/10/2018,,20.0,1.0,1.0,609.0,2005.0,1.0,,1.0,0.0,1228.24
R2313901,17.0,A,799000.0,,10/10/2018,,33.0,1.0,1.0,563.0,2004.0,1.0,,1.0,0.0,1419.18
R2314197,20.0,A,2250000.0,,10/10/2018,,33.0,2.0,2.0,1272.0,2008.0,2.0,,2.0,0.0,1768.87
R2314128,16.0,A,1290000.0,,10/10/2018,,33.0,2.0,2.0,971.0,2016.0,1.0,,2.0,0.0,1328.53
R2314456,1.0,S,689000.0,680000.0,10/10/2018,10/22/2018,12.0,1.0,1.0,654.0,2007.0,1.0,1039.76,1.0,0.0,1039.76
R2314200,20.0,S,839900.0,820000.0,10/10/2018,10/19/2018,9.0,1.0,1.0,770.0,2003.0,1.0,1064.94,1.0,0.0,1064.94
R2314224,20.0,S,1150000.0,1125000.0,10/10/2018,10/16/2018,6.0,2.0,2.0,1076.0,1993.0,1.0,1045.54,2.0,0.0,1045.54
R2313202,15.0,A,838000.0,,10/9/2018,,34.0,1.0,1.0,686.0,2010.0,1.0,,1.0,0.0,1221.57
R2313510,18.0,A,338000.0,,10/9/2018,,34.0,1.0,1.0,600.0,1966.0,,,1.0,0.0,563.33
R2315356,13.0,A,1499900.0,,10/9/2018,,34.0,2.0,2.0,985.0,2021.0,1.0,,2.0,0.0,1522.74
R2314254,20.0,A,769000.0,,10/9/2018,,34.0,1.0,1.0,600.0,1999.0,1.0,,1.0,0.0,1281.67
R2313344,17.0,T,1299000.0,,10/9/2018,,27.0,2.0,2.0,1091.0,2004.0,2.0,,2.0,0.0,1190.65
R2313378,20.0,A,948000.0,,10/9/2018,,34.0,1.0,1.0,780.0,2006.0,1.0,,1.0,0.0,1215.38
R2313200,20.0,A,670000.0,,10/9/2018,,34.0,1.0,1.0,731.0,1976.0,1.0,,1.0,0.0,916.55
R2313702,18.0,A,858000.0,,10/9/2018,,34.0,1.0,1.0,770.0,2006.0,1.0,,1.0,0.0,1114.29
R2313658,20.0,T,1680000.0,,10/9/2018,,10.0,2.0,2.0,957.0,2014.0,2.0,,2.0,0.0,1755.49
R2314310,12.0,A,999000.0,,10/9/2018,,34.0,2.0,2.0,845.0,2005.0,1.0,,2.0,0.0,1182.25
R2314521,19.0,T,1180000.0,,10/9/2018,,23.0,2.0,2.0,1012.0,2009.0,1.0,,2.0,0.0,1166.01
R2313303,20.0,A,1079000.0,,10/9/2018,,34.0,2.0,2.0,1054.0,2008.0,1.0,,2.0,0.0,1023.72
R2313388,20.0,A,978800.0,,10/9/2018,,34.0,2.0,2.0,984.0,2014.0,1.0,,2.0,0.0,994.72
R2313439,20.0,A,339000.0,,10/9/2018,,34.0,1.0,1.0,550.0,1967.0,0.0,,1.0,0.0,616.36
R2313957,13.0,A,688000.0,,10/9/2018,,34.0,1.0,1.0,505.0,2007.0,1.0,,1.0,0.0,1362.38
R2314199,17.0,A,675000.0,,10/9/2018,,34.0,1.0,1.0,592.0,2004.0,1.0,,1.0,0.0,1140.2
R2313593,15.0,A,798000.0,,10/9/2018,,34.0,1.0,1.0,581.0,2013.0,1.0,,1.0,0.0,1373.49
R2314211,16.0,A,488000.0,,10/9/2018,,34.0,2.0,1.0,800.0,1973.0,,,1.0,0.0,610.0
R2313632,20.0,A,1675000.0,,10/9/2018,,34.0,2.0,2.0,1147.0,2011.0,2.0,,2.0,0.0,1460.33
R2314109,14.0,T,759000.0,,10/9/2018,,27.0,1.0,1.0,670.0,1998.0,1.0,,1.0,0.0,1132.84
R2313333,20.0,A,1895000.0,,10/9/2018,,34.0,2.0,2.0,1279.0,1987.0,2.0,,2.0,0.0,1481.63
R2313608,19.0,T,544900.0,,10/9/2018,,23.0,0.0,1.0,420.0,2002.0,1.0,,1.0,0.0,1297.38
R2313633,20.0,A,1079000.0,,10/9/2018,,34.0,1.0,2.0,815.0,2001.0,1.0,,1.0,1.0,1323.93
R2314158,19.0,A,569900.0,,10/9/2018,,34.0,0.0,1.0,476.0,2014.0,0.0,,1.0,0.0,1197.27
R2313623,19.0,A,798000.0,,10/9/2018,,34.0,1.0,1.0,581.0,2016.0,,,1.0,0.0,1373.49
R2314471,16.0,A,809000.0,,10/9/2018,,34.0,1.0,1.0,771.0,2009.0,1.0,,1.0,0.0,1049.29
R2313299,20.0,A,1818000.0,,10/9/2018,,34.0,2.0,2.0,1353.0,2008.0,1.0,,2.0,0.0,1343.68
R2313421,20.0,A,1139000.0,,10/9/2018,,34.0,2.0,2.0,1140.0,2009.0,2.0,,2.0,0.0,999.12
R2314271,15.0,T,1138000.0,,10/9/2018,,22.0,2.0,2.0,944.0,1995.0,1.0,,2.0,0.0,1205.51
R2313193,20.0,A,899000.0,,10/9/2018,,34.0,1.0,1.0,825.0,1965.0,1.0,,1.0,0.0,1089.7
R2313580,18.0,A,679000.0,,10/9/2018,,34.0,1.0,1.0,610.0,2007.0,,,1.0,0.0,1113.11
R2315384,16.0,A,2199900.0,,10/9/2018,,34.0,2.0,2.0,1203.0,2021.0,,,2.0,0.0,1828.68
R2314686,16.0,A,699000.0,,10/9/2018,,34.0,1.0,1.0,706.0,1985.0,1.0,,1.0,0.0,990.08
R2313413,17.0,S,1360000.0,1210000.0,10/9/2018,10/25/2018,16.0,2.0,2.0,1000.0,1999.0,1.0,1210.0,2.0,0.0,1210.0
R2313766,6.0,S,570000.0,540000.0,10/9/2018,10/22/2018,13.0,1.0,1.0,433.0,1998.0,1.0,1247.11,1.0,0.0,1247.11
R2313744,16.0,S,649900.0,637500.0,10/9/2018,10/21/2018,12.0,1.0,1.0,673.0,2008.0,0.0,947.25,1.0,0.0,947.25
R2313221,18.0,S,632900.0,617000.0,10/9/2018,10/16/2018,7.0,1.0,1.0,515.0,2006.0,1.0,1198.06,1.0,0.0,1198.06
R2314253,3.0,S,699000.0,705000.0,10/9/2018,10/15/2018,6.0,1.0,1.0,641.0,2004.0,1.0,1099.84,1.0,0.0,1099.84
R2313446,8.0,S,1288000.0,1220000.0,10/9/2018,10/14/2018,5.0,2.0,2.0,1018.0,1995.0,1.0,1198.43,2.0,0.0,1198.43
R2313175,19.0,A,988000.0,,10/8/2018,,35.0,2.0,2.0,788.0,2009.0,1.0,,2.0,0.0,1253.81
R2313449,9.0,A,1088000.0,,10/8/2018,,35.0,2.0,2.0,739.0,2018.0,,,2.0,0.0,1472.26
R2313359,20.0,A,1080000.0,,10/8/2018,,35.0,2.0,2.0,873.0,2005.0,1.0,,2.0,0.0,1237.11
R2314220,20.0,A,2490000.0,,10/8/2018,,35.0,2.0,2.0,1157.0,2018.0,2.0,,2.0,0.0,2152.12
R2313683,19.0,S,718000.0,732000.0,10/8/2018,11/5/2018,28.0,1.0,1.0,611.0,2018.0,1.0,1198.04,1.0,0.0,1198.04
R2313371,20.0,A,1092000.0,,10/7/2018,,36.0,1.0,1.0,772.0,2014.0,1.0,,1.0,0.0,1414.51
R2312857,19.0,A,868000.0,,10/5/2018,,38.0,2.0,2.0,745.0,1999.0,1.0,,2.0,0.0,1165.1
R2312975,1.0,A,758000.0,,10/5/2018,,38.0,1.0,1.0,685.0,2006.0,1.0,,1.0,0.0,1106.57
R2312875,6.0,A,788000.0,,10/5/2018,,38.0,1.0,1.0,653.0,2010.0,1.0,,1.0,0.0,1206.74
R2313094,17.0,T,699800.0,,10/5/2018,,12.0,1.0,1.0,788.0,1990.0,1.0,,1.0,0.0,888.07
R2313023,20.0,A,639000.0,,10/5/2018,,38.0,1.0,1.0,624.0,2007.0,0.0,,1.0,0.0,1024.04
R2312908,20.0,A,2280000.0,,10/5/2018,,38.0,2.0,2.0,1269.0,2002.0,2.0,,2.0,0.0,1796.69
R2313072,13.0,A,572300.0,,10/5/2018,,38.0,1.0,1.0,445.0,1997.0,1.0,,1.0,0.0,1286.07
R2314104,20.0,T,908888.0,,10/5/2018,,24.0,2.0,2.0,724.0,1996.0,1.0,,2.0,0.0,1255.37
R2313105,20.0,S,1100000.0,1060000.0,10/5/2018,10/16/2018,11.0,1.0,1.0,809.0,2013.0,1.0,1310.26,1.0,0.0,1310.26
R2312999,12.0,S,688000.0,655000.0,10/5/2018,10/16/2018,11.0,1.0,1.0,557.0,2005.0,1.0,1175.94,1.0,0.0,1175.94
R2313090,20.0,S,599900.0,585000.0,10/5/2018,10/11/2018,6.0,1.0,1.0,619.0,1976.0,1.0,945.07,1.0,0.0,945.07
R2312985,13.0,S,599000.0,640000.0,10/5/2018,10/5/2018,0.0,1.0,1.0,515.0,2007.0,1.0,1242.72,1.0,0.0,1242.72
R2312467,19.0,A,1343000.0,,10/4/2018,,39.0,2.0,2.0,1156.0,1996.0,1.0,,2.0,0.0,1161.76
R2312432,20.0,A,739900.0,,10/4/2018,,39.0,1.0,1.0,680.0,2005.0,1.0,,1.0,0.0,1088.09
R2313530,20.0,A,639900.0,,10/4/2018,,39.0,1.0,1.0,636.0,2009.0,1.0,,1.0,0.0,1006.13
R2312427,16.0,A,728000.0,,10/4/2018,,39.0,1.0,1.0,560.0,2006.0,1.0,,1.0,0.0,1300.0
R2312487,20.0,T,1199000.0,,10/4/2018,,27.0,2.0,2.0,1159.0,1995.0,1.0,,2.0,0.0,1034.51
R2312763,15.0,A,698000.0,,10/4/2018,,39.0,1.0,1.0,595.0,1998.0,1.0,,1.0,0.0,1173.11
R2313458,14.0,A,1699900.0,,10/4/2018,,39.0,2.0,2.0,1120.0,2021.0,1.0,,2.0,0.0,1517.77
R2313443,14.0,A,1799900.0,,10/4/2018,,39.0,2.0,2.0,985.0,2021.0,1.0,,2.0,0.0,1827.31
R2312443,20.0,A,1198000.0,,10/4/2018,,39.0,2.0,2.0,1075.0,1995.0,1.0,,2.0,0.0,1114.42
R2313092,16.0,A,1386000.0,,10/4/2018,,39.0,2.0,2.0,1047.0,2007.0,1.0,,1.0,1.0,1323.78
R2312252,20.0,T,898000.0,,10/3/2018,,14.0,1.0,1.0,719.0,1999.0,1.0,,1.0,0.0,1248.96
R2312485,17.0,A,899000.0,,10/3/2018,,40.0,1.0,2.0,898.0,2006.0,1.0,,1.0,1.0,1001.11
R2312359,10.0,A,599900.0,,10/3/2018,,40.0,1.0,1.0,573.0,1995.0,1.0,,1.0,0.0,1046.95
R2312760,20.0,A,698000.0,,10/3/2018,,40.0,1.0,1.0,656.0,2007.0,1.0,,1.0,0.0,1064.02
R2312401,15.0,C,644899.0,,10/3/2018,,28.0,0.0,1.0,487.0,2018.0,1.0,,1.0,0.0,1324.23
R2312313,20.0,A,2198000.0,,10/3/2018,,40.0,2.0,2.0,1105.0,2006.0,2.0,,2.0,0.0,1989.14
R2312756,20.0,A,640000.0,,10/3/2018,,40.0,1.0,1.0,650.0,1974.0,1.0,,1.0,0.0,984.62
R2312567,11.0,A,2049888.0,,10/3/2018,,40.0,0.0,1.0,723.0,2022.0,1.0,,1.0,0.0,2835.25
R2312480,20.0,T,1578000.0,,10/3/2018,,28.0,2.0,3.0,1529.0,1994.0,2.0,,2.0,1.0,1032.05
R2312089,20.0,A,1889000.0,,10/3/2018,,40.0,2.0,2.0,1175.0,1998.0,2.0,,2.0,0.0,1607.66
